"","logged_edits","logged_manual_edits","active_days","simple_total","complex_total","community_total","other_total","local_talk_total","community_talk_total","kFit","mFit"
"18",4.4188406077966,4.40671924726425,19,0,0.0864197530864197,0.0123456790123457,0,0.296296296296296,0.604938271604938,4,3
"19",4.65396035015752,4.65396035015752,19,0,0.0384615384615385,0.0673076923076923,0.230769230769231,0.182692307692308,0.480769230769231,4,3
"20",3.49650756146648,3.40119738166216,10,0.0344827586206897,0.103448275862069,0.0344827586206897,0.0344827586206897,0.172413793103448,0.620689655172414,2,1
"21",4.51085950651685,4.46590811865458,15,0.104651162790698,0.232558139534884,0.0581395348837209,0.0348837209302326,0.290697674418605,0.27906976744186,4,3
"22",4.91998092582813,4.86753445045558,17,0.0387596899224806,0.356589147286822,0.27906976744186,0.10077519379845,0.155038759689922,0.0697674418604651,4,3
"23",6.24804287450843,5.98896141688986,22,0.0326633165829146,0.660804020100503,0.0628140703517588,0.0351758793969849,0.0904522613065327,0.118090452261307,1,2
"24",5.63835466933375,5.41164605185504,18,0,0.73542600896861,0.0269058295964126,0.031390134529148,0.0582959641255605,0.147982062780269,4,3
"25",5.20948615284142,5.07517381523383,22,0.0880503144654088,0.19496855345912,0.0754716981132075,0.19496855345912,0.150943396226415,0.29559748427673,1,2
"26",5.41164605185504,5.2040066870768,21,0.104972375690608,0.160220994475138,0.193370165745856,0.138121546961326,0.154696132596685,0.248618784530387,4,3
"27",4.86753445045558,4.72738781871234,12,0.321428571428571,0.0982142857142857,0.0803571428571428,0.0535714285714286,0.205357142857143,0.241071428571429,4,3
"28",5.46383180502561,5.27811465923052,19,0.123076923076923,0.271794871794872,0.0615384615384615,0.0307692307692308,0.179487179487179,0.333333333333333,4,3
"29",4.9416424226093,4.89783979995091,17,0.157894736842105,0.0601503759398496,0.0676691729323308,0.0977443609022556,0.240601503759398,0.37593984962406,4,3
"30",4.57471097850338,4.52178857704904,17,0.043956043956044,0.263736263736264,0.0769230769230769,0.10989010989011,0.21978021978022,0.285714285714286,4,3
"31",5.32787616878958,5.17614973257383,23,0.142045454545455,0.0227272727272727,0.136363636363636,0.0227272727272727,0.386363636363636,0.289772727272727,1,2
"32",5.29330482472449,4.91998092582813,20,0.102941176470588,0.0367647058823529,0.191176470588235,0.0367647058823529,0.367647058823529,0.264705882352941,4,3
"33",5.27299955856375,5.03695260241363,23,0.464052287581699,0.0915032679738562,0.0261437908496732,0.0130718954248366,0.215686274509804,0.189542483660131,1,2
"34",5.53338948872752,5.4249500174814,21,0.0707964601769911,0.0309734513274336,0.13716814159292,0.0663716814159292,0.331858407079646,0.36283185840708,4,3
"35",5.4971682252932,5.33271879326537,19,0,0.364077669902913,0.135922330097087,0.0436893203883495,0.160194174757282,0.296116504854369,4,3
"36",6.37331978957701,6.35088571671474,25,0.0262237762237762,0.295454545454545,0.132867132867133,0.0314685314685315,0.0646853146853147,0.449300699300699,1,2
"37",7.03262426102801,6.64378973314767,17,0.0104302477183833,0.749674054758801,0.059973924380704,0.0143415906127771,0.0495436766623207,0.116036505867014,4,3
"38",3.85014760171006,3.63758615972639,6,0.108108108108108,0.108108108108108,0,0,0.324324324324324,0.459459459459459,2,1
"39",3.04452243772342,2.83321334405622,5,0,0.0625,0.25,0,0.25,0.4375,2,1
"40",3.52636052461616,3.52636052461616,7,0,0.0303030303030303,0.121212121212121,0,0.393939393939394,0.454545454545455,2,1
"41",4.00733318523247,3.93182563272433,8,0.08,0.02,0.16,0,0.14,0.6,2,1
"42",4.02535169073515,4.02535169073515,9,0,0.0181818181818182,0.236363636363636,0.0363636363636364,0.127272727272727,0.581818181818182,2,1
"43",4.23410650459726,4.17438726989564,12,0.03125,0.078125,0.21875,0.03125,0.265625,0.375,4,3
"44",2.484906649788,2.484906649788,5,0,0,0.181818181818182,0,0.454545454545455,0.363636363636364,3,1
"45",5.12989871492307,4.65396035015752,14,0.432692307692308,0.0192307692307692,0.0576923076923077,0.0192307692307692,0.211538461538462,0.259615384615385,4,3
"46",3.55534806148941,3.55534806148941,10,0,0.0588235294117647,0.147058823529412,0.0294117647058824,0.441176470588235,0.323529411764706,2,1
"47",3.85014760171006,3.8286413964891,12,0.0222222222222222,0.0666666666666667,0.244444444444444,0.0444444444444444,0.177777777777778,0.444444444444444,4,3
"48",5.79909265446053,5.30826769740121,12,0.0149253731343284,0.721393034825871,0.0298507462686567,0,0.104477611940299,0.129353233830846,4,3
"49",4.93447393313069,4.61512051684126,18,0.06,0.4,0.03,0,0.28,0.23,4,3
"50",3.80666248977032,3.63758615972639,10,0.135135135135135,0.27027027027027,0.0810810810810811,0,0.189189189189189,0.324324324324324,2,1
"51",3.63758615972639,3.63758615972639,12,0,0.216216216216216,0.108108108108108,0.027027027027027,0.594594594594595,0.0540540540540541,4,3
"52",2.99573227355399,2.99573227355399,7,0,0.368421052631579,0,0,0.421052631578947,0.210526315789474,2,1
"53",3.78418963391826,3.76120011569356,13,0.214285714285714,0.0714285714285714,0.19047619047619,0.119047619047619,0.404761904761905,0,4,3
"54",4.77068462446567,4.74493212836325,17,0.0526315789473684,0.359649122807018,0.087719298245614,0.0350877192982456,0.166666666666667,0.298245614035088,4,3
"55",4.96284463025991,4.70048036579242,17,0.0642201834862385,0.495412844036697,0.073394495412844,0.0642201834862385,0.100917431192661,0.201834862385321,4,3
"56",5.52146091786225,5.52146091786225,23,0.0120481927710843,0.0522088353413655,0.120481927710843,0.261044176706827,0.124497991967871,0.429718875502008,1,2
"57",3.55534806148941,3.55534806148941,7,0,0.0588235294117647,0.176470588235294,0,0.470588235294118,0.294117647058824,2,1
"58",4.66343909411207,4.62497281328427,22,0.0099009900990099,0.0594059405940594,0.405940594059406,0.158415841584158,0.148514851485149,0.217821782178218,4,3
"59",4.89783979995091,4.89034912822175,17,0.666666666666667,0.0151515151515152,0.0909090909090909,0.00757575757575758,0.143939393939394,0.0757575757575758,4,3
"60",3.49650756146648,3.17805383034795,13,0.173913043478261,0,0.130434782608696,0,0.217391304347826,0.478260869565217,4,3
"61",4.40671924726425,4.35670882668959,15,0.051948051948052,0.194805194805195,0.337662337662338,0.038961038961039,0.194805194805195,0.181818181818182,4,3
"62",4.18965474202643,3.76120011569356,14,0.285714285714286,0.333333333333333,0.142857142857143,0,0.166666666666667,0.0714285714285714,4,3
"63",4.54329478227,4.47733681447821,21,0.0229885057471264,0.218390804597701,0.218390804597701,0.137931034482759,0.218390804597701,0.183908045977011,4,3
"64",4.39444915467244,4.39444915467244,19,0.0125,0.3125,0.2125,0.05,0.2625,0.15,4,3
"65",5.52545293913178,5.25227342804663,19,0.00526315789473684,0.647368421052632,0.0894736842105263,0.0684210526315789,0.0526315789473684,0.136842105263158,4,3
"66",3.95124371858143,3.85014760171006,11,0.0217391304347826,0.326086956521739,0.0434782608695652,0,0.195652173913043,0.41304347826087,2,1
"67",3.36729582998647,3.29583686600433,12,0,0.0769230769230769,0.153846153846154,0,0.384615384615385,0.384615384615385,4,3
"68",3.13549421592915,3.09104245335832,10,0,0.142857142857143,0.0476190476190476,0.0476190476190476,0.380952380952381,0.380952380952381,2,1
"69",4.27666611901606,4.27666611901606,12,0,0.028169014084507,0.47887323943662,0.028169014084507,0.0845070422535211,0.380281690140845,4,3
"70",4.69134788222914,4.54329478227,10,0.043010752688172,0.258064516129032,0.387096774193548,0.043010752688172,0.10752688172043,0.161290322580645,2,1
"71",4.14313472639153,4.12713438504509,8,0,0.147540983606557,0.377049180327869,0.131147540983607,0.131147540983607,0.213114754098361,2,1
"72",2.99573227355399,2.83321334405622,3,0,0.375,0.25,0,0.0625,0.3125,3,1
"73",3.71357206670431,3.68887945411394,6,0,0,0.358974358974359,0.0256410256410256,0.230769230769231,0.384615384615385,2,1
"74",3.3322045101752,3.3322045101752,4,0,0,0.0740740740740741,0.148148148148148,0.148148148148148,0.62962962962963,3,1
"75",5.78382518232974,5.65248918026865,25,0.147887323943662,0.0880281690140845,0.232394366197183,0.0950704225352113,0.419014084507042,0.0176056338028169,1,2
"76",7.05444965813294,6.82546003625531,26,0.578260869565217,0.075,0.0402173913043478,0.00760869565217391,0.298913043478261,0,1,2
"77",6.32076829425058,6.32076829425058,16,0.257657657657658,0.0126126126126126,0.0126126126126126,0.00720720720720721,0.70990990990991,0,4,3
"78",5.73334127689775,5.59842195899838,24,0.215613382899628,0.0446096654275093,0.122676579925651,0.0371747211895911,0.576208178438662,0.00371747211895911,1,2
"79",4.17438726989564,4.00733318523247,10,0.481481481481482,0.0925925925925926,0,0.12962962962963,0.277777777777778,0.0185185185185185,2,4
"80",4.74493212836325,4.44265125649032,11,0.488095238095238,0.30952380952381,0.0357142857142857,0.0357142857142857,0.107142857142857,0.0238095238095238,2,4
"81",5.49306144334055,5.27299955856375,20,0.123711340206186,0.577319587628866,0.0670103092783505,0,0.180412371134021,0.0515463917525773,4,3
"82",4.46590811865458,4.23410650459726,9,0.191176470588235,0.323529411764706,0.147058823529412,0.0588235294117647,0.176470588235294,0.102941176470588,2,1
"83",5.80814248998044,5.48063892334199,14,0.422594142259414,0.284518828451883,0.00418410041841004,0.00418410041841004,0.271966527196653,0.0125523012552301,4,3
"84",6.05678401322862,5.65248918026865,24,0.0845070422535211,0.746478873239437,0.0845070422535211,0.00704225352112676,0.0704225352112676,0.00704225352112676,1,2
"85",7.47929963778283,6.8501261661455,19,0.0169671261930011,0.940615058324496,0.00530222693531283,0,0.0339342523860021,0.0031813361611877,4,3
"86",7.50933526601659,6.62406522779989,10,0.00132978723404255,0.985372340425532,0,0,0.0132978723404255,0,2,1
"87",5.14749447681345,4.72738781871234,13,0.0714285714285714,0.366071428571429,0.142857142857143,0.366071428571429,0.0535714285714286,0,4,3
"88",4.04305126783455,3.93182563272433,13,0.4,0.16,0.32,0.02,0.1,0,4,3
"89",4.33073334028633,3.8286413964891,6,0.0666666666666667,0.666666666666667,0.2,0.0222222222222222,0.0444444444444444,0,2,1
"90",3.55534806148941,3.2188758248682,5,0.0416666666666667,0.458333333333333,0.208333333333333,0,0.291666666666667,0,2,1
"91",3.61091791264422,3.3322045101752,6,0.037037037037037,0.37037037037037,0.148148148148148,0,0.444444444444444,0,2,1
"92",4.33073334028633,4.12713438504509,11,0.0819672131147541,0.491803278688525,0.245901639344262,0.0163934426229508,0.163934426229508,0,2,1
"93",3.78418963391826,3.3322045101752,4,0.148148148148148,0.62962962962963,0,0.037037037037037,0.185185185185185,0,3,1
"94",5.30330490805908,5.2040066870768,16,0.0773480662983425,0.497237569060773,0.0441988950276243,0,0.364640883977901,0.0165745856353591,4,3
"95",4.65396035015752,4.52178857704904,11,0.0549450549450549,0.582417582417582,0.175824175824176,0,0.175824175824176,0.010989010989011,2,1
"96",4.64439089914137,4.34380542185368,15,0.0657894736842105,0.460526315789474,0.315789473684211,0,0.131578947368421,0.0263157894736842,4,3
"97",7.68570306123455,6.82219739062049,20,0.905125408942203,0.00872410032715376,0.0512540894220284,0.00436205016357688,0.0294438386041439,0.00109051254089422,4,3
"98",4.66343909411207,4.26267987704132,18,0.142857142857143,0.385714285714286,0.214285714285714,0.0285714285714286,0.171428571428571,0.0571428571428571,4,3
"99",3.71357206670431,3.58351893845611,9,0.0285714285714286,0.428571428571429,0.142857142857143,0,0.4,0,2,1
"100",4.48863636973214,3.89182029811063,15,0.3125,0.1875,0.229166666666667,0.0416666666666667,0.208333333333333,0.0208333333333333,4,3
"101",4.85203026391962,4.70953020131233,19,0.118181818181818,0.345454545454545,0.2,0.0181818181818182,0.245454545454545,0.0727272727272727,4,3
"102",5.8805329864007,5.17048399503815,18,0.485714285714286,0.205714285714286,0.16,0.00571428571428571,0.142857142857143,0,4,3
"103",5.27811465923052,5.0998664278242,21,0.128834355828221,0.423312883435583,0.245398773006135,0.0184049079754601,0.184049079754601,0,4,3
"104",5.37989735354046,5.08759633523238,21,0.385093167701863,0.248447204968944,0.217391304347826,0,0.142857142857143,0.0062111801242236,4,3
"105",5.18738580584075,4.91265488573605,18,0.118518518518519,0.237037037037037,0.288888888888889,0.00740740740740741,0.288888888888889,0.0592592592592593,4,3
"106",5.73334127689775,5.71042701737487,18,0.0332225913621262,0.604651162790698,0.0730897009966777,0,0.282392026578073,0.00664451827242525,4,3
"107",6.89162589705225,6.88653164253051,18,0,0.93558282208589,0.0398773006134969,0,0.0214723926380368,0.00306748466257669,4,3
"108",8.62532985002082,7.74975340627444,25,0.726293103448276,0.223275862068966,0.0129310344827586,0,0.0375,0,1,2
"109",8.86191700423521,7.94520113241276,17,0.962070187876639,0.0187876639489543,0.010634526763559,0,0.00850762141084722,0,4,3
"110",6.18620862390049,5.5834963087817,15,0.750943396226415,0.060377358490566,0.0754716981132075,0.00377358490566038,0.105660377358491,0.00377358490566038,4,3
"111",4.20469261939097,3.87120101090789,12,0,0.425531914893617,0.361702127659574,0,0.127659574468085,0.0851063829787234,4,3
"112",3.66356164612965,3.46573590279973,12,0.193548387096774,0.129032258064516,0.354838709677419,0.032258064516129,0.290322580645161,0,4,3
"113",7.74109909003537,6.96318998587024,14,0.946022727272727,0.0104166666666667,0.0179924242424242,0,0.0255681818181818,0,4,3
"114",3.93182563272433,3.78418963391826,12,0.0697674418604651,0.232558139534884,0,0,0.697674418604651,0,4,3
"115",4.20469261939097,3.76120011569356,14,0.119047619047619,0.166666666666667,0.0238095238095238,0,0.666666666666667,0.0238095238095238,4,3
"116",3.76120011569356,3.63758615972639,14,0.162162162162162,0.0810810810810811,0.297297297297297,0,0.459459459459459,0,4,3
"117",4.23410650459726,4.07753744390572,7,0.0172413793103448,0.103448275862069,0.844827586206897,0,0.0172413793103448,0.0172413793103448,2,1
"118",3.68887945411394,3.3322045101752,9,0.333333333333333,0.296296296296296,0.296296296296296,0,0.0740740740740741,0,2,1
"119",7.17472430983638,6.30991827822652,9,0.970856102003643,0.00910746812386157,0.00364298724954463,0,0.0163934426229508,0,2,4
"120",4.59511985013459,4.51085950651685,8,0.0666666666666667,0.822222222222222,0.0333333333333333,0,0.0555555555555556,0.0222222222222222,2,1
"121",5.40717177146012,5.33753807970132,13,0,0.93719806763285,0.0338164251207729,0,0.0289855072463768,0,4,3
"122",2.63905732961526,2.484906649788,6,0,0.272727272727273,0.272727272727273,0,0.454545454545455,0,2,1
"123",2.56494935746154,1.09861228866811,2,0,0,0,0,1,0,3,1
"124",2.94443897916644,2.07944154167984,2,0,0,0,0.285714285714286,0.571428571428571,0.142857142857143,3,1
"125",4.43081679884331,3.89182029811063,3,0,0.9375,0,0,0.0625,0,3,1
"126",2.39789527279837,2.39789527279837,4,0,0.1,0.6,0,0.2,0.1,3,1
"127",1.94591014905531,1.94591014905531,2,0,0,0.833333333333333,0,0.166666666666667,0,3,1
"128",4.61512051684126,2.83321334405622,4,0.875,0.0625,0,0,0.0625,0,3,4
"129",4.33073334028633,2.39789527279837,3,0,0.7,0.2,0,0.1,0,3,1
"130",5.30330490805908,4.52178857704904,5,0.0989010989010989,0.032967032967033,0.054945054945055,0,0.813186813186813,0,2,1
"131",5.08759633523238,3.95124371858143,2,0,0,0.0392156862745098,0,0.96078431372549,0,3,1
"132",5.25227342804663,3.58351893845611,8,0.0285714285714286,0.228571428571429,0,0,0.742857142857143,0,2,1
"133",7.33106030521863,6.0913098820777,23,0.303854875283447,0.505668934240363,0.00680272108843537,0,0.183673469387755,0,1,2
"134",6.53378883793334,5.4971682252932,21,0.51440329218107,0.185185185185185,0,0.00411522633744856,0.279835390946502,0.0164609053497942,4,3
"135",4.45434729625351,3.78418963391826,15,0.395348837209302,0.372093023255814,0,0,0.13953488372093,0.0930232558139535,4,3
"136",4.62497281328427,3.25809653802148,12,0.12,0.36,0.04,0,0.48,0,4,3
"137",4.11087386417331,1.09861228866811,2,0,0.5,0,0,0.5,0,3,1
"138",2.70805020110221,2.19722457733622,5,0,0,0,0,1,0,3,1
"139",3.78418963391826,2.30258509299405,6,0,0.777777777777778,0,0,0.222222222222222,0,2,1
"140",4.75359019110636,4.33073334028633,12,0,0.28,0.68,0,0.0266666666666667,0.0133333333333333,4,3
"141",3.55534806148941,3.36729582998647,16,0,0.535714285714286,0,0,0.285714285714286,0.178571428571429,4,3
"142",5.22035582507832,3.61091791264422,11,0.0555555555555556,0.388888888888889,0,0,0.416666666666667,0.138888888888889,2,1
"143",3.17805383034795,2.89037175789616,12,0.0588235294117647,0.764705882352941,0,0,0.176470588235294,0,2,1
"144",2.94443897916644,2.94443897916644,10,0,0.666666666666667,0,0,0.333333333333333,0,2,1
"145",5.2040066870768,3.46573590279973,12,0.258064516129032,0.483870967741935,0,0,0.258064516129032,0,4,3
"146",2.94443897916644,2.94443897916644,13,0,0.777777777777778,0,0,0.222222222222222,0,4,1
"147",2.07944154167984,2.07944154167984,1,0,0.857142857142857,0.142857142857143,0,0,0,3,1
"148",9.60184177306696,5.56068163101553,15,0.749034749034749,0.0888030888030888,0,0.00772200772200772,0.150579150579151,0.00386100386100386,4,3
"149",4.94875989037817,4.31748811353631,20,0.310810810810811,0.0135135135135135,0.027027027027027,0.0405405405405405,0.608108108108108,0,4,3
"150",4.83628190695148,4.63472898822964,15,0.186274509803922,0.352941176470588,0.0588235294117647,0,0.401960784313726,0,4,3
"151",5.40267738187228,5.23644196282995,9,0.0909090909090909,0.850267379679144,0,0.0160427807486631,0.0427807486631016,0,2,1
"152",2.56494935746154,2.56494935746154,5,0,0.0833333333333333,0,0,0.916666666666667,0,3,1
"153",2.484906649788,2.484906649788,7,0,0,0,0,1,0,2,1
"154",2.56494935746154,2.56494935746154,5,0,0,0,0,1,0,3,1
"155",3.04452243772342,3.04452243772342,5,0,0.45,0,0,0.55,0,2,1
"156",2.07944154167984,1.94591014905531,3,0,0,0,0,1,0,3,1
"157",4.70048036579242,3.87120101090789,2,1,0,0,0,0,0,3,4
"158",5.44673737166631,4.40671924726425,1,1,0,0,0,0,0,3,4
"159",5.18178355029209,3.89182029811063,2,0.895833333333333,0.0625,0.0416666666666667,0,0,0,3,4
"160",4.21950770517611,3.49650756146648,3,0.75,0,0.03125,0,0.15625,0.0625,3,4
"161",5.64544689764324,4.63472898822964,2,0.950980392156863,0,0,0,0.0490196078431373,0,3,4
"162",2.07944154167984,1.79175946922805,1,0.2,0,0,0,0.8,0,3,1
"163",2.63905732961526,2.63905732961526,2,0,1,0,0,0,0,3,1
"164",8.24879073369641,1.6094379124341,1,0.5,0.5,0,0,0,0,3,1
"165",2.484906649788,2.07944154167984,1,1,0,0,0,0,0,3,4
"166",7.00488198971286,0,0,0,0,0,0,0,0,3,1
"167",2.39789527279837,1.09861228866811,1,1,0,0,0,0,0,3,4
"168",3.76120011569356,3.52636052461616,3,0.939393939393939,0.0606060606060606,0,0,0,0,3,4
"169",2.19722457733622,2.19722457733622,1,0,0,1,0,0,0,3,1
"170",6.41999492814714,0,0,0,0,0,0,0,0,3,1
"171",6.58617165485467,0,0,0,0,0,0,0,0,3,1
"172",7.65917136766606,0,0,0,0,0,0,0,0,3,1
"173",11.212617351811,0,0,0,0,0,0,0,0,3,1
"174",8.77168035901038,0,0,0,0,0,0,0,0,3,1
"175",4.82028156560504,0,0,0,0,0,0,0,0,3,1
"176",4.62497281328427,0,0,0,0,0,0,0,0,3,1
"177",6.24997524225948,0,0,0,0,0,0,0,0,3,1
"178",4.80402104473326,0,0,0,0,0,0,0,0,3,1
"179",7.68982866873648,0,0,0,0,0,0,0,0,3,1
"180",13.8310452671113,0,0,0,0,0,0,0,0,3,1
"181",4.64439089914137,0,0,0,0,0,0,0,0,3,1
"182",4.43081679884331,0,0,0,0,0,0,0,0,3,1
"183",4.29045944114839,0,0,0,0,0,0,0,0,3,1
"184",4.34380542185368,0,0,0,0,0,0,0,0,3,1
"185",11.6752823813446,0,0,0,0,0,0,0,0,3,1
"186",8.22630598801551,0,0,0,0,0,0,0,0,3,1
"187",4.24849524204936,0,0,0,0,0,0,0,0,3,1
"188",6.31896811374643,0,0,0,0,0,0,0,0,3,1
"189",13.7041789172357,0,0,0,0,0,0,0,0,3,1
"190",3.76120011569356,0,0,0,0,0,0,0,0,3,1
"191",4.00733318523247,0,0,0,0,0,0,0,0,3,1
"192",4.30406509320417,0,0,0,0,0,0,0,0,3,1
"193",11.3418880026365,0,0,0,0,0,0,0,0,3,1
"194",7.29165620917446,0,0,0,0,0,0,0,0,3,1
"195",7.21817683840341,0,0,0,0,0,0,0,0,3,1
"196",10.6783299208259,0,0,0,0,0,0,0,0,3,1
"197",7.19368581839511,0,0,0,0,0,0,0,0,3,1
"198",7.88683299895506,0,0,0,0,0,0,0,0,3,1
"199",7.83122021460429,0,0,0,0,0,0,0,0,3,1
"200",10.9850045457756,0,0,0,0,0,0,0,0,3,1
"201",9.24019039394507,0,0,0,0,0,0,0,0,3,1
"202",14.4967465815073,0,0,0,0,0,0,0,0,3,1
"203",7.55799495853081,0,0,0,0,0,0,0,0,3,1
"204",4.92725368515721,0,0,0,0,0,0,0,0,3,1
"205",5.47646355193151,0,0,0,0,0,0,0,0,3,1
"206",6.33150184989369,0,0,0,0,0,0,0,0,3,1
"207",8.12415060330663,0,0,0,0,0,0,0,0,3,1
"208",7.01481435127554,0,0,0,0,0,0,0,0,3,1
"209",7.27239839257005,0,0,0,0,0,0,0,0,3,1
"210",7.04664727784876,0,0,0,0,0,0,0,0,3,1
"211",6.56103066589657,0,0,0,0,0,0,0,0,3,1
"212",6.51174532964473,0,0,0,0,0,0,0,0,3,1
"213",11.1023523330933,0,0,0,0,0,0,0,0,3,1
"214",7.09589322109753,0,0,0,0,0,0,0,0,3,1
"215",6.89162589705225,0,0,0,0,0,0,0,0,3,1
"216",7.0604763659998,0,0,0,0,0,0,0,0,3,1
"217",6.86693328446188,0,0,0,0,0,0,0,0,3,1
"218",6.51767127291227,0,0,0,0,0,0,0,0,3,1
"219",6.13988455222626,0,0,0,0,0,0,0,0,3,1
"220",9.78069825644351,0,0,0,0,0,0,0,0,3,1
"221",10.7921809572182,0,0,0,0,0,0,0,0,3,1
"222",7.30653139893951,0,0,0,0,0,0,0,0,3,1
"223",6.90875477931522,0,0,0,0,0,0,0,0,3,1
"224",7.38709023565676,0,0,0,0,0,0,0,0,3,1
"225",7.17165682276851,0,0,0,0,0,0,0,0,3,1
"226",10.5357694573248,0,0,0,0,0,0,0,0,3,1
"227",6.93634273583405,0,0,0,0,0,0,0,0,3,1
"228",7.03614849375054,0,0,0,0,0,0,0,0,3,1
"229",6.75925527066369,0,0,0,0,0,0,0,0,3,1
"230",10.3230199178557,0,0,0,0,0,0,0,0,3,1
"231",8.21256839823415,0,0,0,0,0,0,0,0,3,1
"232",5.98645200528444,0,0,0,0,0,0,0,0,3,1
"233",5.61312810638807,0,0,0,0,0,0,0,0,3,1
"234",5.62040086571715,0,0,0,0,0,0,0,0,3,1
"235",6.18620862390049,0,0,0,0,0,0,0,0,3,1
"236",5.61677109766657,0,0,0,0,0,0,0,0,3,1
"237",6.10702288774225,0,0,0,0,0,0,0,0,3,1
"238",5.92692602597041,0,0,0,0,0,0,0,0,3,1
"239",10.7875649620456,0,0,0,0,0,0,0,0,3,1
"240",6.46769872610435,0,0,0,0,0,0,0,0,3,1
"241",6.91572344863131,0,0,0,0,0,0,0,0,3,1
"242",6.60123011872888,0,0,0,0,0,0,0,0,3,1
"243",6.36990098282823,0,0,0,0,0,0,0,0,3,1
"244",2.484906649788,2.484906649788,2,0,0.909090909090909,0,0.0909090909090909,0,0,3,1
"245",4.57471097850338,4.07753744390572,1,0.741379310344828,0.258620689655172,0,0,0,0,3,4
"246",2.70805020110221,2.484906649788,3,0.727272727272727,0.181818181818182,0.0909090909090909,0,0,0,3,4
"247",5.66988092298052,4.82028156560504,8,0.772357723577236,0.0731707317073171,0.0894308943089431,0.00813008130081301,0.00813008130081301,0.0487804878048781,2,4
"248",3.43398720448515,3.43398720448515,1,0,0.0333333333333333,0.933333333333333,0,0,0.0333333333333333,3,1
"249",4.36944785246702,3.91202300542815,2,0.959183673469388,0,0,0.0408163265306122,0,0,3,4
"250",2.39789527279837,2.39789527279837,7,0,0,0.2,0,0.4,0.4,2,1
"251",5.16478597392351,2.56494935746154,9,0,0,0.25,0,0.666666666666667,0.0833333333333333,2,1
"252",6.29341927884648,5.4380793089232,18,0.733624454148472,0.11353711790393,0.0305676855895196,0,0.0262008733624454,0.0960698689956332,4,3
"253",4.53259949315326,3.97029191355212,9,0.75,0.0192307692307692,0.0576923076923077,0,0.173076923076923,0,2,4
"254",3.80666248977032,3.36729582998647,5,0.642857142857143,0.25,0.0357142857142857,0,0.0714285714285714,0,2,4
"255",5.34710753071747,4.26267987704132,7,0.871428571428571,0.0428571428571429,0,0,0.0714285714285714,0.0142857142857143,2,4
"256",3.09104245335832,2.77258872223978,3,0,0.733333333333333,0,0,0.2,0.0666666666666667,3,1
"257",3.85014760171006,3.80666248977032,2,0,1,0,0,0,0,3,1
"258",4.8283137373023,4.11087386417331,5,0.8,0.15,0.0166666666666667,0,0,0.0333333333333333,2,4
"259",3.17805383034795,2.484906649788,1,1,0,0,0,0,0,3,4
"260",4.36944785246702,0,0,0,0,0,0,0,0,3,1
"261",4.79579054559674,3.93182563272433,3,0.96,0,0,0,0,0.04,3,4
"262",5.55682806169954,3.43398720448515,4,0.833333333333333,0,0,0,0.133333333333333,0.0333333333333333,2,4
"263",4.27666611901606,3.49650756146648,1,1,0,0,0,0,0,3,4
"264",1.94591014905531,1.94591014905531,5,0.5,0,0,0,0.166666666666667,0.333333333333333,3,4
